,ID,x_cen,y_cen,Cluster
8118,8118,593,380,4
8119,8119,1274,405,7
8120,8120,286,369,2
8121,8121,1274,405,7
8122,8122,286,369,2
8123,8123,1274,405,7
8124,8124,286,369,2
8125,8125,1274,404,7
8126,8126,286,369,2
8127,8127,1274,405,7
8128,8128,286,369,2
8129,8129,1274,405,7
8130,8130,286,370,2
8131,8131,1274,405,7
8132,8132,285,370,2
8133,8133,1274,405,7
8134,8134,286,369,2
8135,8135,1274,405,7
8136,8136,286,370,2
8137,8137,1274,405,7
8138,8138,286,370,2
8139,8139,1274,405,7
8140,8140,286,369,2
8141,8141,1274,405,7
8142,8142,286,370,2
8143,8143,1275,405,7
8144,8144,286,370,2
8145,8145,1275,404,7
8146,8146,286,370,2
8147,8147,1274,404,7
8148,8148,286,370,2
8149,8149,1274,404,7
8150,8150,286,369,2
8151,8151,1274,405,7
8152,8152,286,370,2
8153,8153,1274,404,7
8154,8154,286,369,2
8155,8155,1274,405,7
8156,8156,286,370,2
8157,8157,1275,405,7
8158,8158,285,370,2
8159,8159,1275,405,7
8160,8160,1275,407,7
8161,8161,1275,407,7
8162,8162,1275,408,7
8163,8163,1276,409,7
8164,8164,1276,409,7
8165,8165,1276,409,7
8166,8166,1276,408,7
8167,8167,1276,408,7
8168,8168,1276,408,7
8169,8169,267,961,-1
8170,8170,100,368,0
8171,8171,85,367,0
8172,8172,100,367,0
8173,8173,100,367,0
8174,8174,100,368,0
8175,8175,100,368,0
8176,8176,100,367,0
8177,8177,100,368,0
8178,8178,100,368,0
8179,8179,100,368,0
8180,8180,100,367,0
8181,8181,100,366,0
8182,8182,100,367,0
8183,8183,100,368,0
8184,8184,100,368,0
8185,8185,100,368,0
8186,8186,100,369,0
8187,8187,100,368,0
8188,8188,100,368,0
8189,8189,100,367,0
8190,8190,100,368,0
8191,8191,100,369,0
8192,8192,100,368,0
8193,8193,100,368,0
8194,8194,100,367,0
8195,8195,100,368,0
8196,8196,100,368,0
8197,8197,100,366,0
8198,8198,100,366,0
8199,8199,100,367,0
8200,8200,100,367,0
8201,8201,100,368,0
8202,8202,100,368,0
8203,8203,100,367,0
8204,8204,127,819,-1
8205,8205,100,368,0
8206,8206,100,367,0
8207,8207,100,368,0
8208,8208,100,368,0
8209,8209,100,366,0
8210,8210,100,366,0
8211,8211,100,366,0
8212,8212,100,366,0
8213,8213,100,366,0
8214,8214,100,366,0
8215,8215,100,365,0
8216,8216,100,366,0
8217,8217,100,365,0
8218,8218,100,365,0
8219,8219,100,366,0
8220,8220,100,366,0
8221,8221,100,366,0
8222,8222,100,366,0
8223,8223,100,366,0
8224,8224,100,366,0
8225,8225,400,722,-1
8226,8226,675,794,-1
8227,8227,100,367,0
8228,8228,787,365,5
8229,8229,100,367,0
8230,8230,1033,367,6
8231,8231,773,365,5
8232,8232,1033,367,6
8233,8233,100,367,0
8234,8234,773,365,5
8235,8235,1033,366,6
8236,8236,100,367,0
8237,8237,773,365,5
8238,8238,1032,366,6
8239,8239,100,367,0
8240,8240,772,365,5
8241,8241,1032,365,6
8242,8242,100,367,0
8243,8243,773,364,5
8244,8244,1032,366,6
8245,8245,100,367,0
8246,8246,773,365,5
8247,8247,1033,366,6
8248,8248,100,367,0
8249,8249,773,364,5
8250,8250,1033,365,6
8251,8251,100,367,0
8252,8252,773,364,5
8253,8253,1033,366,6
8254,8254,100,366,0
8255,8255,773,364,5
8256,8256,1032,366,6
8257,8257,100,366,0
8258,8258,773,365,5
8259,8259,1033,366,6
8260,8260,100,366,0
8261,8261,773,365,5
8262,8262,1032,365,6
8263,8263,100,366,0
8264,8264,772,364,5
8265,8265,1032,365,6
8266,8266,100,366,0
8267,8267,773,364,5
8268,8268,1032,365,6
8269,8269,100,366,0
8270,8270,773,364,5
8271,8271,1033,366,6
8272,8272,100,366,0
8273,8273,773,364,5
8274,8274,1033,365,6
8275,8275,100,365,0
8276,8276,773,364,5
8277,8277,1033,366,6
8278,8278,100,366,0
8279,8279,773,364,5
8280,8280,1032,366,6
8281,8281,100,366,0
8282,8282,773,364,5
8283,8283,1033,365,6
8284,8284,100,365,0
8285,8285,773,363,5
8286,8286,1032,366,6
8287,8287,100,366,0
8288,8288,773,364,5
8289,8289,1032,366,6
8290,8290,773,364,5
8291,8291,100,365,0
8292,8292,1032,365,6
8293,8293,100,366,0
8294,8294,773,364,5
8295,8295,1033,365,6
8296,8296,100,366,0
8297,8297,773,364,5
8298,8298,1032,366,6
8299,8299,100,366,0
8300,8300,773,365,5
8301,8301,1032,365,6
8302,8302,99,366,0
8303,8303,772,364,5
8304,8304,1032,366,6
8305,8305,100,366,0
8306,8306,772,363,5
8307,8307,1655,401,8
8308,8308,1032,365,6
8309,8309,1630,401,8
8310,8310,772,363,5
8311,8311,100,365,0
8312,8312,1032,366,6
8313,8313,1630,400,8
8314,8314,773,364,5
8315,8315,100,365,0
8316,8316,1032,365,6
8317,8317,1630,401,8
8318,8318,773,364,5
8319,8319,100,366,0
8320,8320,1033,365,6
8321,8321,1630,401,8
8322,8322,100,365,0
8323,8323,773,364,5
8324,8324,1033,365,6
8325,8325,1631,401,8
8326,8326,100,366,0
8327,8327,773,364,5
8328,8328,1033,365,6
8329,8329,1629,402,8
8330,8330,773,364,5
8331,8331,100,366,0
8332,8332,1033,365,6
8333,8333,1630,401,8
8334,8334,773,364,5
8335,8335,100,365,0
8336,8336,1032,366,6
8337,8337,1630,402,8
8338,8338,100,366,0
8339,8339,773,364,5
8340,8340,1033,365,6
8341,8341,1630,402,8
8342,8342,100,366,0
8343,8343,773,364,5
8344,8344,1032,366,6
8345,8345,1630,402,8
8346,8346,100,367,0
8347,8347,773,364,5
8348,8348,1630,403,8
8349,8349,1032,366,6
8350,8350,100,366,0
8351,8351,772,365,5
8352,8352,295,700,-1
8353,8353,1033,367,6
8354,8354,1631,404,8
8355,8355,100,367,0
8356,8356,773,365,5
8357,8357,1631,403,8
8358,8358,1033,368,6
8359,8359,773,365,5
8360,8360,100,367,0
8361,8361,579,372,4
8362,8362,1033,366,6
8363,8363,1630,402,8
8364,8364,100,366,0
8365,8365,578,371,4
8366,8366,773,364,5
8367,8367,1033,365,6
8368,8368,1630,401,8
8369,8369,100,366,0
8370,8370,579,371,4
8371,8371,773,364,5
8372,8372,1032,366,6
8373,8373,1630,402,8
8374,8374,100,366,0
8375,8375,578,371,4
8376,8376,774,364,5
8377,8377,1032,366,6
8378,8378,1631,401,8
8379,8379,100,366,0
8380,8380,578,370,4
8381,8381,774,364,5
8382,8382,92,593,-1
8383,8383,1032,365,6
8384,8384,1630,401,8
8385,8385,100,366,0
8386,8386,578,371,4
8387,8387,773,363,5
8388,8388,1033,366,6
8389,8389,1631,401,8
8390,8390,100,366,0
8391,8391,579,371,4
8392,8392,773,363,5
8393,8393,1032,366,6
8394,8394,1631,401,8
8395,8395,100,366,0
8396,8396,578,371,4
8397,8397,772,364,5
8398,8398,1033,366,6
8399,8399,1630,402,8
8400,8400,579,371,4
8401,8401,100,366,0
8402,8402,773,364,5
8403,8403,1033,366,6
8404,8404,1630,401,8
8405,8405,100,366,0
8406,8406,578,371,4
8407,8407,773,364,5
8408,8408,1631,399,8
8409,8409,1033,366,6
8410,8410,100,366,0
8411,8411,578,371,4
8412,8412,773,364,5
8413,8413,1631,400,8
8414,8414,1032,365,6
8415,8415,100,365,0
8416,8416,579,370,4
8417,8417,773,364,5
8418,8418,1032,366,6
8419,8419,1630,396,8
8420,8420,100,365,0
8421,8421,578,370,4
8422,8422,773,363,5
8423,8423,379,903,-1
8424,8424,1033,365,6
8425,8425,1631,399,8
8426,8426,99,366,0
8427,8427,773,364,5
8428,8428,578,370,4
8429,8429,1032,366,6
8430,8430,1630,400,8
8431,8431,100,366,0
8432,8432,773,364,5
8433,8433,578,370,4
8434,8434,1032,365,6
8435,8435,1630,400,8
8436,8436,99,365,0
8437,8437,773,364,5
8438,8438,578,370,4
8439,8439,1032,366,6
8440,8440,1630,400,8
8441,8441,100,366,0
8442,8442,578,370,4
8443,8443,773,364,5
8444,8444,1032,366,6
8445,8445,1630,400,8
8446,8446,99,365,0
8447,8447,578,370,4
8448,8448,772,363,5
8449,8449,1033,365,6
8450,8450,1631,400,8
8451,8451,100,366,0
8452,8452,773,363,5
8453,8453,577,370,4
8454,8454,1032,366,6
8455,8455,1630,400,8
8456,8456,577,370,4
8457,8457,773,364,5
8458,8458,100,366,0
8459,8459,1032,366,6
8460,8460,579,370,4
8461,8461,100,366,0
8462,8462,773,364,5
8463,8463,1631,401,8
8464,8464,1861,445,9
8465,8465,1032,366,6
8466,8466,1630,402,8
8467,8467,100,365,0
8468,8468,773,364,5
8469,8469,1861,446,9
8470,8470,577,371,4
8471,8471,1032,365,6
8472,8472,1630,401,8
8473,8473,100,366,0
8474,8474,773,365,5
8475,8475,578,370,4
8476,8476,1861,444,9
8477,8477,1032,366,6
8478,8478,1631,401,8
8479,8479,578,370,4
8480,8480,773,364,5
8481,8481,100,366,0
8482,8482,1861,442,9
8483,8483,1033,365,6
8484,8484,1631,401,8
8485,8485,100,366,0
8486,8486,773,364,5
8487,8487,578,370,4
8488,8488,1861,441,9
8489,8489,1032,365,6
8490,8490,1630,401,8
8491,8491,100,365,0
8492,8492,578,370,4
8493,8493,773,364,5
8494,8494,1861,445,9
8495,8495,1032,366,6
8496,8496,1630,401,8
8497,8497,578,371,4
8498,8498,100,366,0
8499,8499,773,364,5
8500,8500,1861,442,9
8501,8501,1033,366,6
8502,8502,1629,400,8
8503,8503,100,366,0
8504,8504,773,364,5
8505,8505,576,370,4
8506,8506,1861,443,9
8507,8507,1032,365,6
8508,8508,1630,401,8
8509,8509,100,366,0
8510,8510,773,364,5
8511,8511,577,370,4
8512,8512,1861,444,9
8513,8513,1032,366,6
8514,8514,1629,401,8
8515,8515,100,366,0
8516,8516,773,363,5
8517,8517,576,370,4
8518,8518,1861,442,9
8519,8519,1032,366,6
8520,8520,1630,401,8
8521,8521,135,808,-1
8522,8522,100,366,0
8523,8523,578,370,4
8524,8524,773,363,5
8525,8525,1861,445,9
8526,8526,1032,366,6
8527,8527,1630,401,8
8528,8528,100,366,0
8529,8529,773,364,5
8530,8530,577,371,4
8531,8531,1861,444,9
8532,8532,1032,366,6
8533,8533,1630,402,8
8534,8534,577,371,4
8535,8535,100,367,0
8536,8536,773,364,5
8537,8537,1861,446,9
8538,8538,1032,365,6
8539,8539,1630,401,8
8540,8540,100,366,0
8541,8541,577,371,4
8542,8542,773,363,5
8543,8543,1860,444,9
8544,8544,1031,366,6
8545,8545,1629,402,8
8546,8546,773,363,5
8547,8547,100,366,0
8548,8548,576,371,4
8549,8549,1861,445,9
8550,8550,1032,366,6
8551,8551,1629,401,8
8552,8552,578,370,4
8553,8553,100,366,0
8554,8554,773,363,5
8555,8555,1860,445,9
8556,8556,1032,366,6
8557,8557,1631,401,8
8558,8558,100,366,0
8559,8559,579,370,4
8560,8560,773,364,5
8561,8561,1861,446,9
8562,8562,1032,366,6
8563,8563,578,371,4
8564,8564,100,366,0
8565,8565,1630,401,8
8566,8566,773,364,5
8567,8567,1861,443,9
8568,8568,1032,365,6
8569,8569,1630,401,8
8570,8570,578,370,4
8571,8571,100,366,0
8572,8572,773,363,5
8573,8573,1861,444,9
8574,8574,1033,366,6
8575,8575,1630,402,8
8576,8576,579,370,4
8577,8577,773,364,5
8578,8578,100,366,0
8579,8579,1861,443,9
8580,8580,1032,366,6
8581,8581,1630,401,8
8582,8582,579,371,4
8583,8583,100,362,0
8584,8584,773,364,5
8585,8585,1861,443,9
8586,8586,1033,366,6
8587,8587,579,371,4
8588,8588,1631,401,8
8589,8589,100,366,0
8590,8590,773,364,5
8591,8591,1861,442,9
8592,8592,1033,366,6
8593,8593,1630,401,8
8594,8594,100,366,0
8595,8595,579,371,4
8596,8596,772,364,5
8597,8597,1861,441,9
8598,8598,1033,366,6
8599,8599,1631,401,8
8600,8600,100,366,0
8601,8601,579,371,4
8602,8602,773,364,5
8603,8603,1861,445,9
8604,8604,1032,366,6
8605,8605,1630,400,8
8606,8606,100,366,0
8607,8607,578,371,4
8608,8608,773,364,5
8609,8609,1861,442,9
8610,8610,1032,366,6
8611,8611,1630,400,8
8612,8612,100,366,0
8613,8613,578,371,4
8614,8614,773,364,5
8615,8615,1861,442,9
8616,8616,1032,366,6
8617,8617,1630,401,8
8618,8618,578,371,4
8619,8619,100,365,0
8620,8620,773,364,5
8621,8621,1861,442,9
8622,8622,1032,366,6
8623,8623,578,371,4
8624,8624,100,366,0
8625,8625,773,364,5
8626,8626,1630,400,8
8627,8627,1860,442,9
8628,8628,1032,365,6
8629,8629,1630,401,8
8630,8630,100,366,0
8631,8631,579,370,4
8632,8632,768,936,-1
8633,8633,772,364,5
8634,8634,1861,444,9
8635,8635,1032,367,6
8636,8636,100,366,0
8637,8637,1630,401,8
8638,8638,578,370,4
8639,8639,773,364,5
8640,8640,1861,442,9
8641,8641,1032,366,6
8642,8642,1629,400,8
8643,8643,100,365,0
8644,8644,578,370,4
8645,8645,773,363,5
8646,8646,1861,443,9
8647,8647,1032,366,6
8648,8648,1630,400,8
8649,8649,100,365,0
8650,8650,773,364,5
8651,8651,578,370,4
8652,8652,1861,443,9
8653,8653,1032,366,6
8654,8654,773,363,5
8655,8655,1630,400,8
8656,8656,578,370,4
8657,8657,100,365,0
8658,8658,1861,442,9
8659,8659,1033,366,6
8660,8660,100,365,0
8661,8661,1630,400,8
8662,8662,578,370,4
8663,8663,773,364,5
8664,8664,1861,443,9
8665,8665,1032,365,6
8666,8666,1630,400,8
8667,8667,578,370,4
8668,8668,100,365,0
8669,8669,773,364,5
8670,8670,1861,443,9
8671,8671,1032,366,6
8672,8672,1630,400,8
8673,8673,773,363,5
8674,8674,100,365,0
8675,8675,579,370,4
8676,8676,1861,443,9
8677,8677,1032,366,6
8678,8678,1629,400,8
8679,8679,100,365,0
8680,8680,773,363,5
8681,8681,576,370,4
8682,8682,1861,442,9
8683,8683,1031,365,6
8684,8684,1630,400,8
8685,8685,773,364,5
8686,8686,100,365,0
8687,8687,577,370,4
8688,8688,1861,442,9
8689,8689,1032,366,6
8690,8690,1629,401,8
8691,8691,774,363,5
8692,8692,100,365,0
8693,8693,577,370,4
8694,8694,1861,444,9
8695,8695,1032,366,6
8696,8696,1630,400,8
8697,8697,773,363,5
8698,8698,100,367,0
8699,8699,577,370,4
8700,8700,1861,443,9
8701,8701,1032,365,6
8702,8702,1630,400,8
8703,8703,772,363,5
8704,8704,577,370,4
8705,8705,1861,442,9
8706,8706,100,366,0
8707,8707,1032,365,6
8708,8708,1630,401,8
8709,8709,577,371,4
8710,8710,773,364,5
8711,8711,1861,442,9
8712,8712,100,368,0
8713,8713,1032,366,6
8714,8714,1629,400,8
8715,8715,577,371,4
8716,8716,772,364,5
8717,8717,1861,444,9
8718,8718,100,363,0
8719,8719,1031,366,6
8720,8720,1629,401,8
8721,8721,100,366,0
8722,8722,773,363,5
8723,8723,577,370,4
8724,8724,1860,445,9
8725,8725,1032,366,6
8726,8726,1629,401,8
8727,8727,100,365,0
8728,8728,773,363,5
8729,8729,578,371,4
8730,8730,1861,445,9
8731,8731,1031,366,6
8732,8732,1630,401,8
8733,8733,577,370,4
8734,8734,773,363,5
8735,8735,100,367,0
8736,8736,1861,444,9
8737,8737,1032,366,6
8738,8738,1630,402,8
8739,8739,577,370,4
8740,8740,772,363,5
8741,8741,100,366,0
8742,8742,1861,444,9
8743,8743,1032,366,6
8744,8744,1630,401,8
8745,8745,772,363,5
8746,8746,100,366,0
8747,8747,577,370,4
8748,8748,1861,446,9
8749,8749,1032,366,6
8750,8750,1630,401,8
8751,8751,579,371,4
8752,8752,773,364,5
8753,8753,100,366,0
8754,8754,1860,444,9
8755,8755,1032,366,6
8756,8756,100,366,0
8757,8757,1630,401,8
8758,8758,579,371,4
8759,8759,773,364,5
8760,8760,1861,443,9
8761,8761,1032,366,6
8762,8762,1630,402,8
8763,8763,579,371,4
8764,8764,100,366,0
8765,8765,772,364,5
8766,8766,1861,445,9
8767,8767,1032,366,6
8768,8768,1630,401,8
8769,8769,578,371,4
8770,8770,100,366,0
8771,8771,772,364,5
8772,8772,1861,445,9
8773,8773,1032,366,6
8774,8774,1630,402,8
8775,8775,579,371,4
8776,8776,100,367,0
8777,8777,772,364,5
8778,8778,1861,446,9
8779,8779,1032,366,6
8780,8780,579,371,4
8781,8781,1630,402,8
8782,8782,100,366,0
8783,8783,773,364,5
8784,8784,1861,445,9
8785,8785,1032,366,6
8786,8786,1630,401,8
8787,8787,100,366,0
8788,8788,578,371,4
8789,8789,773,364,5
8790,8790,1861,442,9
8791,8791,1032,366,6
8792,8792,578,371,4
8793,8793,1629,401,8
8794,8794,100,366,0
8795,8795,773,364,5
8796,8796,1861,445,9
8797,8797,1032,368,6
8798,8798,100,367,0
8799,8799,1629,401,8
8800,8800,576,372,4
8801,8801,774,366,5
8802,8802,1861,446,9
8803,8803,1033,368,6
8804,8804,100,369,0
8805,8805,1629,403,8
8806,8806,577,373,4
8807,8807,775,367,5
8808,8808,1861,446,9
8809,8809,1033,367,6
8810,8810,100,367,0
8811,8811,579,372,4
8812,8812,774,366,5
8813,8813,1629,402,8
8814,8814,1861,445,9
8815,8815,1033,367,6
8816,8816,100,367,0
8817,8817,1631,402,8
8818,8818,773,364,5
8819,8819,579,372,4
8820,8820,1861,444,9
8821,8821,679,659,-1
8822,8822,1630,402,8
8823,8823,100,366,0
8824,8824,579,372,4
8825,8825,789,344,5
8826,8826,1861,443,9
8827,8827,100,366,0
8828,8828,1630,402,8
8829,8829,579,371,4
8830,8830,789,365,5
8831,8831,1861,445,9
8832,8832,1630,401,8
8833,8833,100,366,0
8834,8834,788,365,5
8835,8835,579,370,4
8836,8836,1861,442,9
8837,8837,1630,401,8
8838,8838,577,370,4
8839,8839,100,365,0
8840,8840,788,364,5
8841,8841,1861,440,9
8842,8842,100,366,0
8843,8843,1630,400,8
8844,8844,577,371,4
8845,8845,1861,443,9
8846,8846,787,364,5
8847,8847,1630,400,8
8848,8848,100,365,0
8849,8849,576,370,4
8850,8850,790,364,5
8851,8851,1861,442,9
8852,8852,1630,401,8
8853,8853,100,365,0
8854,8854,578,370,4
8855,8855,1861,441,9
8856,8856,789,364,5
8857,8857,1630,399,8
8858,8858,100,365,0
8859,8859,577,369,4
8860,8860,789,364,5
8861,8861,1861,442,9
8862,8862,1629,400,8
8863,8863,100,366,0
8864,8864,578,370,4
8865,8865,1861,442,9
8866,8866,788,364,5
8867,8867,1630,399,8
8868,8868,100,365,0
8869,8869,578,370,4
8870,8870,1861,442,9
8871,8871,788,364,5
8872,8872,100,365,0
8873,8873,1630,399,8
8874,8874,577,370,4
8875,8875,1861,442,9
8876,8876,789,364,5
8877,8877,1629,399,8
8878,8878,100,365,0
8879,8879,577,370,4
8880,8880,1861,444,9
8881,8881,788,365,5
8882,8882,1630,401,8
8883,8883,100,365,0
8884,8884,1861,445,9
8885,8885,578,370,4
8886,8886,787,364,5
8887,8887,100,366,0
8888,8888,1630,399,8
8889,8889,578,371,4
8890,8890,1861,442,9
8891,8891,788,363,5
8892,8892,1630,399,8
8893,8893,100,366,0
8894,8894,1861,444,9
8895,8895,578,371,4
8896,8896,788,364,5
8897,8897,1630,400,8
8898,8898,100,365,0
8899,8899,1861,442,9
8900,8900,578,371,4
8901,8901,789,364,5
8902,8902,1629,400,8
8903,8903,100,366,0
8904,8904,578,371,4
8905,8905,1860,442,9
8906,8906,788,364,5
8907,8907,1629,400,8
8908,8908,100,366,0
8909,8909,578,371,4
8910,8910,1861,444,9
8911,8911,787,365,5
8912,8912,1630,400,8
8913,8913,100,366,0
8914,8914,577,370,4
8915,8915,1860,442,9
8916,8916,788,363,5
8917,8917,1630,400,8
8918,8918,100,365,0
8919,8919,578,371,4
8920,8920,788,364,5
8921,8921,1860,442,9
8922,8922,100,366,0
8923,8923,576,370,4
8924,8924,1630,401,8
8925,8925,789,364,5
8926,8926,1860,442,9
8927,8927,100,365,0
8928,8928,1630,401,8
8929,8929,579,370,4
8930,8930,788,364,5
8931,8931,1860,442,9
8932,8932,1630,401,8
8933,8933,100,366,0
8934,8934,579,370,4
8935,8935,1860,443,9
8936,8936,786,364,5
8937,8937,1630,401,8
8938,8938,100,365,0
8939,8939,577,370,4
8940,8940,1860,443,9
8941,8941,787,364,5
8942,8942,1630,401,8
8943,8943,100,365,0
8944,8944,578,370,4
8945,8945,789,364,5
8946,8946,1861,444,9
8947,8947,1630,402,8
8948,8948,100,365,0
8949,8949,578,371,4
8950,8950,788,364,5
8951,8951,1861,443,9
8952,8952,1629,401,8
8953,8953,100,365,0
8954,8954,577,370,4
8955,8955,1861,444,9
8956,8956,787,364,5
8957,8957,1630,401,8
8958,8958,100,365,0
8959,8959,579,370,4
8960,8960,1861,442,9
8961,8961,788,364,5
8962,8962,1630,402,8
8963,8963,100,366,0
8964,8964,578,370,4
8965,8965,1861,443,9
8966,8966,787,364,5
8967,8967,1630,401,8
8968,8968,578,371,4
8969,8969,100,365,0
8970,8970,787,364,5
8971,8971,1861,443,9
8972,8972,1629,401,8
8973,8973,100,365,0
8974,8974,578,370,4
8975,8975,788,364,5
8976,8976,1861,444,9
8977,8977,1630,401,8
8978,8978,100,365,0
8979,8979,578,371,4
8980,8980,1860,444,9
8981,8981,787,364,5
8982,8982,100,366,0
8983,8983,1629,401,8
8984,8984,578,371,4
8985,8985,1860,442,9
8986,8986,787,364,5
8987,8987,1629,401,8
8988,8988,100,365,0
8989,8989,577,371,4
8990,8990,1861,442,9
8991,8991,787,364,5
8992,8992,1630,396,8
8993,8993,100,365,0
8994,8994,789,364,5
8995,8995,577,371,4
8996,8996,1861,443,9
8997,8997,100,365,0
8998,8998,1629,400,8
8999,8999,788,364,5
9000,9000,577,370,4
9001,9001,1860,443,9
9002,9002,1630,401,8
9003,9003,100,365,0
9004,9004,577,371,4
9005,9005,788,364,5
9006,9006,1860,442,9
9007,9007,100,365,0
9008,9008,1631,401,8
9009,9009,578,370,4
9010,9010,1861,441,9
9011,9011,787,364,5
9012,9012,100,366,0
9013,9013,1630,402,8
9014,9014,578,370,4
9015,9015,1861,441,9
9016,9016,788,364,5
9017,9017,100,365,0
9018,9018,577,370,4
9019,9019,1630,401,8
9020,9020,788,364,5
9021,9021,1861,443,9
9022,9022,100,365,0
9023,9023,577,370,4
9024,9024,788,364,5
9025,9025,1630,400,8
9026,9026,1861,441,9
9027,9027,100,365,0
9028,9028,1630,401,8
9029,9029,577,371,4
9030,9030,787,364,5
9031,9031,1861,443,9
9032,9032,1630,402,8
9033,9033,100,365,0
9034,9034,577,370,4
9035,9035,1861,443,9
9036,9036,787,364,5
9037,9037,1630,401,8
9038,9038,100,365,0
9039,9039,577,371,4
9040,9040,789,364,5
9041,9041,1861,442,9
9042,9042,100,365,0
9043,9043,1630,401,8
9044,9044,576,371,4
9045,9045,789,364,5
9046,9046,1861,444,9
9047,9047,1629,401,8
9048,9048,100,365,0
9049,9049,577,370,4
9050,9050,1861,443,9
9051,9051,787,364,5
9052,9052,1630,401,8
9053,9053,100,365,0
9054,9054,575,371,4
9055,9055,1861,444,9
9056,9056,788,364,5
9057,9057,1630,401,8
9058,9058,100,365,0
9059,9059,576,370,4
9060,9060,1860,443,9
9061,9061,788,364,5
9062,9062,1630,402,8
9063,9063,100,365,0
9064,9064,576,370,4
9065,9065,1861,445,9
9066,9066,788,365,5
9067,9067,1630,401,8
9068,9068,100,365,0
9069,9069,577,370,4
9070,9070,786,364,5
9071,9071,1860,443,9
9072,9072,1630,402,8
9073,9073,100,365,0
9074,9074,578,370,4
9075,9075,788,364,5
9076,9076,1860,443,9
9077,9077,100,365,0
9078,9078,1629,401,8
9079,9079,577,370,4
9080,9080,1860,444,9
9081,9081,787,364,5
9082,9082,100,366,0
9083,9083,1629,401,8
9084,9084,577,370,4
9085,9085,1861,443,9
9086,9086,787,364,5
9087,9087,100,365,0
9088,9088,1629,402,8
9089,9089,577,370,4
9090,9090,1861,443,9
9091,9091,789,364,5
9092,9092,1023,371,6
9093,9093,1630,402,8
9094,9094,100,365,0
9095,9095,576,370,4
9096,9096,1861,443,9
9097,9097,769,364,5
9098,9098,1023,371,6
9099,9099,100,365,0
9100,9100,1630,401,8
9101,9101,577,370,4
9102,9102,769,363,5
9103,9103,1861,443,9
9104,9104,1023,370,6
9105,9105,1630,401,8
9106,9106,100,365,0
9107,9107,578,370,4
9108,9108,1861,443,9
9109,9109,769,364,5
9110,9110,1023,370,6
9111,9111,1630,401,8
9112,9112,100,365,0
9113,9113,577,370,4
9114,9114,769,364,5
9115,9115,1860,443,9
9116,9116,1022,369,6
9117,9117,100,365,0
9118,9118,1629,401,8
9119,9119,577,370,4
9120,9120,1861,443,9
9121,9121,769,364,5
9122,9122,1023,370,6
9123,9123,1630,401,8
9124,9124,100,365,0
9125,9125,577,370,4
9126,9126,769,364,5
9127,9127,1860,444,9
9128,9128,1022,370,6
9129,9129,578,370,4
9130,9130,100,365,0
9131,9131,1629,401,8
9132,9132,769,364,5
9133,9133,1861,443,9
9134,9134,1023,370,6
9135,9135,579,370,4
9136,9136,1629,400,8
9137,9137,100,365,0
9138,9138,1861,442,9
9139,9139,769,364,5
9140,9140,1022,370,6
9141,9141,1629,400,8
9142,9142,100,365,0
9143,9143,578,370,4
9144,9144,769,364,5
9145,9145,1860,442,9
9146,9146,1022,370,6
9147,9147,100,365,0
9148,9148,1629,401,8
9149,9149,577,370,4
9150,9150,1861,443,9
9151,9151,769,364,5
9152,9152,1022,370,6
9153,9153,1629,401,8
9154,9154,100,365,0
9155,9155,578,370,4
9156,9156,1860,444,9
9157,9157,769,364,5
9158,9158,1023,369,6
9159,9159,100,365,0
9160,9160,578,370,4
9161,9161,769,364,5
9162,9162,1860,441,9
9163,9163,1022,370,6
9164,9164,210,908,-1
9165,9165,577,370,4
9166,9166,100,365,0
9167,9167,769,364,5
9168,9168,1860,441,9
9169,9169,1022,370,6
9170,9170,100,365,0
9171,9171,578,371,4
9172,9172,769,365,5
9173,9173,1860,443,9
9174,9174,1022,370,6
9175,9175,100,366,0
9176,9176,577,370,4
9177,9177,769,364,5
9178,9178,1860,442,9
9179,9179,1023,370,6
9180,9180,100,365,0
9181,9181,578,370,4
9182,9182,769,364,5
9183,9183,1860,440,9
9184,9184,1022,370,6
9185,9185,578,370,4
9186,9186,100,366,0
9187,9187,769,365,5
9188,9188,1860,440,9
9189,9189,1022,370,6
9190,9190,100,366,0
9191,9191,578,370,4
9192,9192,769,364,5
9193,9193,1860,451,9
9194,9194,1022,370,6
9195,9195,100,365,0
9196,9196,579,370,4
9197,9197,769,365,5
9198,9198,1860,442,9
9199,9199,1022,370,6
9200,9200,100,366,0
9201,9201,578,370,4
9202,9202,769,364,5
9203,9203,1860,441,9
9204,9204,1022,370,6
9205,9205,100,366,0
9206,9206,579,370,4
9207,9207,768,364,5
9208,9208,1861,442,9
9209,9209,1022,370,6
9210,9210,578,370,4
9211,9211,100,365,0
9212,9212,769,364,5
9213,9213,1860,443,9
9214,9214,1022,369,6
9215,9215,578,370,4
9216,9216,100,365,0
9217,9217,769,364,5
9218,9218,1860,444,9
9219,9219,1022,369,6
9220,9220,100,365,0
9221,9221,578,370,4
9222,9222,769,364,5
9223,9223,1860,443,9
9224,9224,1022,370,6
9225,9225,100,365,0
9226,9226,579,369,4
9227,9227,768,364,5
9228,9228,1861,441,9
9229,9229,1023,370,6
9230,9230,100,365,0
9231,9231,577,370,4
9232,9232,769,365,5
9233,9233,1861,444,9
9234,9234,1023,369,6
9235,9235,100,365,0
9236,9236,578,370,4
9237,9237,768,365,5
9238,9238,1860,443,9
9239,9239,1023,370,6
9240,9240,100,366,0
9241,9241,577,370,4
